,student_name,student_id,major,period,grade,passed_subject,get_subject
3886,한태현,2017647925,디지털콘텐츠학과,7,4,"['GEN403-00', 'APHY1002-07', 'GEC1403-G16', 'APHY1002-21', 'ELC253-00', 'GEB1102-G00', 'ELC201-00', 'TC313-00', 'CPE301-02', 'EDU3105-G00', 'CPE301-14', 'IE320-00', 'AMTH1009-03', 'CHE351-02', 'EDU3171-G00', 'CHI415-00', 'APHY3600-00', 'CSE204-02', 'APHY2100-00', 'ME380-02']","[['GEC1102-G08', '10:30', '11:45', '수'], ['GEC1102-G08', '10:30', '11:45', '월'], ['GEC1403-G00', '9:00', '10:15', '수'], ['GEC1403-G00', '9:00', '10:15', '월'], ['GED1206-G00', '15:00', '16:15', '수'], ['GED1206-G00', '15:00', '16:15', '월'], ['GEE1633-G00', '10:30', '12:20', '화'], ['GEC1105-G38', '15:00', '16:15', '목'], ['GEC1105-G38', '15:00', '16:15', '화'], ['GED1202-G00', '13:30', '14:45', '목'], ['GED1202-G00', '13:30', '14:45', '화']]"
3887,최예인,2021243800,디지털콘텐츠학과,1,1,"['RU1101-02', 'IS3306-00', 'APCH3301-00', 'GEC1105-G28', 'GEC1102-G20']","[['GEB1102-G08', '13:30', '14:45', '목'], ['GEB1102-G08', '13:30', '14:45', '화'], ['GED1665-G00', '16:30', '17:45', '수'], ['GED1665-G00', '16:30', '17:45', '월'], ['GED1961-G00', '12:00', '13:15', '수'], ['GED1961-G00', '12:00', '13:15', '월'], ['GED1626-G00', '13:30', '14:45', '수'], ['GED1626-G00', '13:30', '14:45', '월'], ['GED1947-G00', '10:30', '13:15', '화']]"
3888,김예람,2013083279,디지털콘텐츠학과,4,2,"['AMTH1004-00', 'GED1212-G00', 'EE444-00', 'GEC1105-G19', 'CHI107-00', 'ME371-04', 'GEE1961-G00', 'ENV274-00', 'ME315-01', 'JP211-00', 'GED1356-G01', 'CPE401-15']","[['EDU3121-G00', '13:30', '14:45', '수'], ['EDU3121-G00', '13:30', '14:45', '월'], ['GEB1202-G06', '13:30', '14:45', '목'], ['GEB1202-G06', '13:30', '14:45', '화'], ['EDU2103-G03', '15:30', '17:20', '월'], ['EDU3105-G00', '13:30', '15:20', '금'], ['GEC1102-G49', '15:00', '16:15', '목'], ['GEC1102-G49', '15:00', '16:15', '화'], ['GEC1104-G14', '12:00', '14:45', '화']]"
3889,정초아,2016374153,디지털콘텐츠학과,7,4,"['GEC1101-G00', 'ENV389-00', 'GED1435-G00', 'ENV461-00', 'AE451-01', 'GEN401-00', 'APCH1121-01', 'BIO101-05', 'ESP334-00', 'GED1356-G01', 'AMTH1002-09', 'IS2203-00', 'CPE201-11', 'ENV274-00', 'CE275-02', 'APHY2000-00', 'GEC1403-G23', 'GEC1102-G40', 'APHY1002-14', 'ME379-01']","[['GEC1102-G06', '9:00', '10:15', '수'], ['GEC1102-G06', '9:00', '10:15', '월'], ['GEC1104-G01', '12:00', '14:45', '월'], ['GEC1403-G11', '15:00', '16:15', '수'], ['GEC1403-G11', '15:00', '16:15', '월'], ['GEC1403-G31', '16:30', '17:45', '목'], ['GEC1403-G31', '16:30', '17:45', '화'], ['GEC1101-G02', '10:30', '11:45', '목'], ['GEC1101-G02', '10:30', '11:45', '화']]"
3890,강하람,2016193754,디지털콘텐츠학과,8,4,"['LA425-00', 'PAM329-00', 'PM1003-01', 'EE342-01', 'VID2003-00', 'EE210-00', 'GEC1102-G38', 'IS2512-00', 'FT1071-00', 'CHI203-00', 'JP313-00', 'EE368-01', 'AMTH1009-16', 'SC204-01', 'LA326-00', 'TC318-00', 'VID3028-00', 'CDG3278-00', 'CPE401-05', 'AR411-03', 'KO4105-00', 'TK308-01', 'FR2022-00', 'CHI303-00']","[['GEC1101-G01', '16:30', '17:45', '수'], ['GEC1101-G01', '16:30', '17:45', '월'], ['GEC1105-G10', '12:00', '13:15', '수'], ['GEC1105-G10', '12:00', '13:15', '월'], ['GEC1105-G33', '13:30', '14:45', '목'], ['GEC1105-G33', '13:30', '14:45', '화'], ['GEE1956-G06', '16:30', '17:45', '목'], ['GEE1956-G06', '16:30', '17:45', '화'], ['GEE1959-G01', '9:00', '11:45', '금']]"
3891,조해성,2014366659,디지털콘텐츠학과,4,2,"['ME321-02', 'PM3022-14', 'PAM207-00', 'PM3022-01', 'AR411-02', 'GEC1403-G02', 'ME275-02', 'CA3011-00', 'GEC1403-G14', 'GEC2001-G21', 'IS2202-01', 'JP113-01']","[['GEC1102-G27', '16:30', '17:45', '수'], ['GEC1102-G27', '16:30', '17:45', '월'], ['GEC1104-G10', '9:00', '11:45', '화'], ['GEE1330-G03', '18:00', '20:00', '화'], ['GEB1202-G04', '10:30', '11:45', '목'], ['GEB1202-G04', '10:30', '11:45', '화'], ['GEC1105-G06', '10:30', '11:45', '수'], ['GEC1105-G06', '10:30', '11:45', '월'], ['GED1957-G02', '13:30', '14:45', '수'], ['GED1957-G02', '13:30', '14:45', '월']]"
3892,강원,2015642863,디지털콘텐츠학과,7,4,"['ME202-02', 'KO1403-00', 'SM333-00', 'FSB231-00', 'APCH4501-00', 'PM3022-03', 'CE277-02', 'GED1353-G00', 'JP271-00', 'IE315-00', 'EE342-00', 'ENV274-00', 'ME251-04', 'FT4072-00', 'GEC1105-G33', 'IE207-01']","[['GEB1102-G06', '9:00', '10:15', '목'], ['GEB1102-G06', '9:00', '10:15', '화'], ['GEC1104-G28', '9:00', '11:45', '목'], ['GEC1102-G37', '10:30', '11:45', '목'], ['GEC1102-G37', '10:30', '11:45', '화'], ['GEC1102-G43', '13:30', '14:45', '목'], ['GEC1102-G43', '13:30', '14:45', '화'], ['GED1223-G00', '15:00', '16:15', '목'], ['GED1223-G00', '15:00', '16:15', '화']]"
3893,한시영,2021427048,디지털콘텐츠학과,2,1,"['KO1202-00', 'ENV488-01', 'AMTH1009-11', 'EE361-01']","[['GEC2001-G33', '16:30', '17:45', '목'], ['GEC2001-G33', '16:30', '17:45', '화'], ['GEC1102-G25', '15:00', '16:15', '수'], ['GEC1102-G25', '15:00', '16:15', '월'], ['GED1631-G00', '12:00', '13:15', '수'], ['GED1631-G00', '12:00', '13:15', '월'], ['GEC2001-G00', '9:00', '10:15', '수'], ['GEC2001-G00', '9:00', '10:15', '월'], ['GEC0103-G13', '9:00', '11:45', '토']]"
3894,김성하,2021940828,디지털콘텐츠학과,2,1,"['EE422-00', 'CPE103-01', 'AMTH1009-14', 'ME305-01', 'APCH4601-00']","[['GEC1403-G28', '15:00', '16:15', '목'], ['GEC1403-G28', '15:00', '16:15', '화'], ['EDU3171-G00', '18:00', '20:25', '화'], ['GEC1105-G25', '10:30', '11:45', '목'], ['GEC1105-G25', '10:30', '11:45', '화'], ['GEC1105-G09', '12:00', '13:15', '수'], ['GEC1105-G09', '12:00', '13:15', '월'], ['GEC1102-G46', '13:30', '14:45', '목'], ['GEC1102-G46', '13:30', '14:45', '화'], ['GEC1102-G28', '16:30', '17:45', '수'], ['GEC1102-G28', '16:30', '17:45', '월']]"
3895,강윤혁,2021338011,디지털콘텐츠학과,2,1,"['GEC2001-G28', 'PM2023-18', 'PM2018-00', 'GED1511-G00']","[['GED1217-G00', '13:30', '14:45', '수'], ['GED1217-G00', '13:30', '14:45', '월'], ['GED1721-G00', '10:30', '11:45', '수'], ['GED1721-G00', '10:30', '11:45', '월'], ['GEC1105-G24', '10:30', '11:45', '목'], ['GEC1105-G24', '10:30', '11:45', '화'], ['GEC2001-G14', '15:00', '16:15', '수'], ['GEC2001-G14', '15:00', '16:15', '월'], ['GEC1403-G24', '13:30', '14:45', '목'], ['GEC1403-G24', '13:30', '14:45', '화']]"
3896,박효민,2017933227,디지털콘텐츠학과,6,3,"['GED1962-G00', 'AMTH1004-12', 'TC313-01', 'CPE101-03', 'IE410-00', 'APCH1121-04', 'PM1019-12', 'GED1508-G01', 'CSE331-00', 'CE377-02', 'GEC1105-G10', 'KO1102-00', 'GEB1102-G04', 'CHE231-01', 'GED1947-G00', 'IS1003-00', 'CHI420-00', 'EE209-03']","[['GEC1104-G43', '15:00', '17:45', '금'], ['GED1240-G01', '13:30', '14:45', '수'], ['GED1240-G01', '13:30', '14:45', '월'], ['GEC1104-G31', '12:00', '14:45', '목'], ['GEC1403-G30', '15:00', '16:15', '목'], ['GEC1403-G30', '15:00', '16:15', '화'], ['GEC1102-G44', '13:30', '14:45', '화'], ['GED1717-G01', '16:30', '17:45', '목'], ['GED1717-G01', '16:30', '17:45', '화']]"
3897,윤유안,2019894932,디지털콘텐츠학과,6,3,"['CSE203-03', 'KO1101-00', 'RU1101-02', 'GED1860-G00', 'ME251-01', 'CDG3255-00', 'GEC1105-G14', 'GEC1105-G22', 'GEE1332-G02', 'GEC1403-G02', 'ME211-01', 'ENV171-02', 'AMTH1002-06', 'ELC204-01', 'CSE444-00']","[['GEC1102-G26', '15:00', '16:15', '수'], ['GEC1102-G26', '15:00', '16:15', '월'], ['GED1959-G03', '13:30', '14:45', '목'], ['GED1959-G03', '13:30', '14:45', '화'], ['GEC1403-G03', '10:30', '11:45', '수'], ['GEC1403-G03', '10:30', '11:45', '월'], ['GEC2001-G40', '15:00', '17:45', '금']]"
3898,윤유하,2021822166,디지털콘텐츠학과,2,1,"['IS1001-01', 'EE497-12', 'AMTH1004-09', 'EDU2103-G04']","[['GED1959-G02', '16:30', '17:45', '수'], ['GED1959-G02', '16:30', '17:45', '월'], ['GED1408-G00', '12:00', '13:15', '목'], ['GED1408-G00', '12:00', '13:15', '화'], ['GEC1104-G25', '15:00', '17:45', '수'], ['GEC1403-G02', '10:30', '11:45', '수'], ['GEC1403-G02', '10:30', '11:45', '월']]"
3899,장현,2017740388,디지털콘텐츠학과,3,2,"['FSB381-00', 'EE364-00', 'GEC0103-G11', 'CPE201-09', 'IS2002-00', 'FT1071-00', 'DC201-01', 'APHY1002-05', 'GEC1105-G20', 'AMTH1002-14', 'JP113-01', 'GEC1105-G07']","[['GED1995-G00', '15:00', '16:15', '수'], ['GED1995-G00', '15:00', '16:15', '월'], ['GEC1104-G32', '12:00', '14:45', '목'], ['GEC2001-G21', '10:30', '11:45', '목'], ['GEC2001-G21', '10:30', '11:45', '화'], ['EDU2102-G00', '9:00', '10:50', '화']]"
3900,조윤서,2021218821,디지털콘텐츠학과,2,1,"['APCH4501-00', 'GEB1102-G04', 'AE351-00', 'BME316-00', 'FSB304-00']","[['GED1631-G00', '12:00', '13:15', '수'], ['GED1631-G00', '12:00', '13:15', '월'], ['GED1960-G01', '15:00', '16:15', '목'], ['GED1960-G01', '15:00', '16:15', '화'], ['GEC1105-G24', '10:30', '11:45', '목'], ['GEC1105-G24', '10:30', '11:45', '화'], ['GEC1105-G16', '15:00', '16:15', '수'], ['GEC1105-G16', '15:00', '16:15', '월'], ['EDU3345-G00', '9:00', '11:45', '금']]"
3901,강은지,2016668794,디지털콘텐츠학과,6,3,"['TK307-01', 'APCH2303-00', 'CPE201-01', 'APHY1000-01', 'AMTH1009-01', 'PM4021-00', 'CHE232-01', 'EE211-02', 'PM1019-13', 'GED1217-G01', 'AMTH2006-00', 'BME316-00', 'APHY1002-25', 'SM316-01', 'HBT314-00', 'GI205-01', 'GED1212-G00', 'EE463-00']","[['GED1504-G00', '15:00', '16:15', '목'], ['GED1504-G00', '15:00', '16:15', '화'], ['GED1657-G00', '15:00', '17:45', '수'], ['GEC1102-G31', '9:00', '10:15', '목'], ['GEC1102-G31', '9:00', '10:15', '화'], ['GEC1105-G26', '12:00', '13:15', '목'], ['GEC1105-G26', '12:00', '13:15', '화'], ['GEC1403-G12', '15:00', '16:15', '월']]"
3902,이하임,2015135181,디지털콘텐츠학과,6,3,"['GED1306-G00', 'TK306-01', 'PM1005-00', 'EE202-05', 'TC430-00', 'CE202-02', 'GEC1105-G13', 'GED1657-G00', 'APHY1002-15', 'CSE330-00', 'EE209-02', 'GED1539-G00']","[['GEC1105-G06', '10:30', '11:45', '수'], ['GEC1105-G06', '10:30', '11:45', '월'], ['GEC0103-G00', '16:30', '17:45', '화'], ['GEC0103-G00', '16:30', '17:45', '목'], ['GED1966-G00', '15:00', '16:15', '목'], ['GED1966-G00', '15:00', '16:15', '화'], ['GEC1102-G18', '13:30', '14:45', '수'], ['GEC1102-G18', '13:30', '14:45', '월'], ['GEC1105-G31', '13:30', '14:45', '목'], ['GEC1105-G31', '13:30', '14:45', '화'], ['GEC1403-G35', '12:00', '14:45', '금']]"
3903,한하진,2013721458,디지털콘텐츠학과,6,3,"['EE211-03', 'GED1432-G00', 'ELC204-01', 'FSB391-00', 'CPE401-12', 'TK201-01', 'PM1019-07', 'CHI103-01', 'ELC302-00', 'FSB351-02', 'ME331-03', 'PM4025-08', 'IE320-00', 'GEC1105-G19', 'GEE1953-G01', 'SM301-00', 'GEC1102-G38', 'FSB381-00']","[['GEB1102-G08', '13:30', '14:45', '목'], ['GEB1102-G08', '13:30', '14:45', '화'], ['GEC1105-G11', '12:00', '13:15', '수'], ['GEC1105-G11', '12:00', '13:15', '월'], ['GEC1403-G15', '9:00', '10:15', '목'], ['GEC1403-G15', '9:00', '10:15', '화'], ['GED1721-G00', '10:30', '11:45', '수'], ['GED1721-G00', '10:30', '11:45', '월'], ['GED1860-G00', '9:00', '10:15', '수'], ['GED1860-G00', '9:00', '10:15', '월']]"
3904,윤우빈,2019328407,디지털콘텐츠학과,4,2,"['FR3016-00', 'CPE301-01', 'GEC1105-G00', 'GEC1403-G18', 'EE209-00', 'GEC1105-G23', 'PM2023-12', 'EE443-00']","[['GEC1104-G38', '9:00', '11:45', '금'], ['GEB1201-G00', '12:00', '13:15', '수'], ['GEB1201-G00', '12:00', '13:15', '월'], ['GED1242-G00', '16:30', '17:45', '수'], ['GED1242-G00', '16:30', '17:45', '월'], ['GEE1608-G00', '12:00', '13:50', '목'], ['GED1908-G00', '10:30', '11:45', '수'], ['GED1908-G00', '10:30', '11:45', '월']]"
3905,서준하,2020261508,디지털콘텐츠학과,4,2,"['SPACE301-00', 'APHY1002-16', 'CE351-01', 'ME231-01', 'GEB1102-G00', 'EE211-05', 'AMTH1009-09', 'PM1019-03', 'CE375-01', 'APHY3600-00']","[['GED1202-G01', '10:30', '11:45', '수'], ['GED1202-G01', '10:30', '11:45', '월'], ['GEC2001-G26', '12:00', '13:15', '목'], ['GEC2001-G26', '12:00', '13:15', '화'], ['GEC2001-G21', '10:30', '11:45', '목'], ['GEC2001-G21', '10:30', '11:45', '화'], ['GEC1105-G01', '9:00', '10:15', '수'], ['GEC1105-G01', '9:00', '10:15', '월'], ['GED1357-G00', '12:00', '14:45', '금'], ['GED1408-G01', '13:30', '14:45', '목'], ['GED1408-G01', '13:30', '14:45', '화']]"
3906,임정원,2021924068,디지털콘텐츠학과,2,1,"['ELC381-00', 'GED1357-G00', 'PM2023-15', 'ME231-02', 'GED1235-G00']","[['GED1408-G01', '13:30', '14:45', '목'], ['GED1408-G01', '13:30', '14:45', '화'], ['GEC1104-G05', '15:00', '17:45', '월'], ['GED1349-G00', '12:00', '13:15', '수'], ['GED1349-G00', '12:00', '13:15', '월'], ['GEC1102-G20', '13:30', '14:45', '수'], ['GEC1102-G20', '13:30', '14:45', '월'], ['GEC1102-G11', '10:30', '11:45', '수'], ['GEC1102-G11', '10:30', '11:45', '월']]"
3907,임서영,2021347310,디지털콘텐츠학과,1,1,"['VID3009-00', 'APCH1131-01', 'CE378-02', 'FD110-00']","[['GEC1102-G54', '16:30', '17:45', '목'], ['GEC1102-G54', '16:30', '17:45', '화'], ['GEC1104-G03', '12:00', '14:45', '월'], ['GED1717-G03', '9:00', '11:45', '토'], ['GED1960-G00', '16:30', '17:45', '수'], ['GED1960-G00', '16:30', '17:45', '월']]"
3908,최준서,2013659455,디지털콘텐츠학과,5,3,"['HBT408-00', 'IS4102-00', 'GEC1403-G39', 'DC304-00', 'GED1337-G00', 'GED1717-G01', 'CPE301-10', 'GEE1625-G00', 'IS3002-00', 'GED1508-G00', 'AMIE394-02', 'ELC205-01']","[['GEC1105-G37', '15:00', '16:15', '목'], ['GEC1105-G37', '15:00', '16:15', '화'], ['IPE102-00', '15:00', '17:45', '금'], ['GED1542-G00', '13:30', '14:45', '목'], ['GED1542-G00', '13:30', '14:45', '화'], ['GEE1956-G02', '16:30', '17:45', '수'], ['GEE1956-G02', '16:30', '17:45', '월']]"
3909,윤해리,2017622067,디지털콘텐츠학과,3,2,"['GEN302-00', 'EE209-04', 'GED1509-G00', 'TK105-00', 'SWCON332-00', 'CHE252-01', 'ME211-03', 'PM4025-06', 'GED1984-G00', 'GEC1403-G01', 'EE206-03', 'GEC2001-G00']","[['GED1657-G00', '15:00', '17:45', '수'], ['GED1215-G00', '9:00', '10:15', '목'], ['GED1215-G00', '9:00', '10:15', '화'], ['GEB1102-G07', '10:30', '11:45', '목'], ['GEB1102-G07', '10:30', '11:45', '화'], ['GEC1403-G11', '15:00', '16:15', '월']]"
3910,박시훈,2017763146,디지털콘텐츠학과,8,4,"['SM332-00', 'ELC257-00', 'APCH1121-02', 'TC209-00', 'ME202-01', 'CPE301-15', 'JP411-00', 'GEN202-01', 'SPACE471-00', 'APCH1101-02', 'GED1984-G00', 'BIO101-03', 'GEC1105-G29', 'AMTH1009-10', 'AR111-01', 'CPE101-00', 'FSB361-00', 'AMTH1005-01', 'CSE203-01', 'AMIE251-00']","[['GED1987-G00', '15:00', '16:15', '목'], ['GED1987-G00', '15:00', '16:15', '화'], ['EDU2107-G00', '13:30', '15:20', '화'], ['EDU3105-G00', '13:30', '15:20', '금'], ['GEC1102-G30', '9:00', '10:15', '목'], ['GEC1102-G30', '9:00', '10:15', '화'], ['GEC1102-G36', '10:30', '11:45', '목'], ['GEC1102-G36', '10:30', '11:45', '화'], ['GED1104-G00', '10:30', '11:45', '수'], ['GED1104-G00', '10:30', '11:45', '월']]"
3911,최도원,2019730869,디지털콘텐츠학과,6,3,"['ENV491-01', 'SPACE424-00', 'GED1945-G00', 'IS4404-00', 'GEC0103-G05', 'AR211-02', 'ME351-02', 'ESP101-01', 'EE368-02', 'ELC257-00', 'GEN202-01', 'AR511-01', 'GED1104-G00', 'OMB211-00', 'APHY3600-00']","[['GEC1403-G30', '15:00', '16:15', '목'], ['GEC1403-G30', '15:00', '16:15', '화'], ['GEC1403-G06', '12:00', '13:15', '수'], ['GEC1403-G06', '12:00', '13:15', '월'], ['IPE303-00', '10:30', '11:45', '수'], ['IPE303-00', '10:30', '11:45', '월'], ['GED1957-G01', '16:30', '17:45', '목'], ['GED1957-G01', '16:30', '17:45', '화'], ['GEC1105-G14', '13:30', '14:45', '수'], ['GEC1105-G14', '13:30', '14:45', '월']]"
3912,장라엘,2013778118,도예학과,7,4,"['SWCON366-00', 'CPE103-01', 'RU2103-00', 'GED1801-G00', 'KO3103-00', 'GEN303-00', 'TK310-02', 'KO1101-00', 'APHY1002-23', 'CHE355-00', 'GEC1102-G52', 'ME252-02', 'AR211-02', 'PAM320-00', 'CPE401-14', 'GED1947-G00', 'SC404-01', 'CPE108-01', 'EE368-03', 'HBT408-00', 'CE378-01', 'GED1301-G00', 'CSE302-01', 'OMB211-00']","[['GEB1202-G04', '10:30', '11:45', '목'], ['GEB1202-G04', '10:30', '11:45', '화'], ['GED1959-G02', '16:30', '17:45', '수'], ['GED1959-G02', '16:30', '17:45', '월'], ['GEC1102-G53', '16:30', '17:45', '목'], ['GEC1102-G53', '16:30', '17:45', '화'], ['GED1223-G02', '15:00', '17:45', '금'], ['GED1509-G00', '15:00', '16:15', '수'], ['GED1509-G00', '15:00', '16:15', '월'], ['GED1961-G00', '12:00', '13:15', '수'], ['GED1961-G00', '12:00', '13:15', '월']]"
3913,서시형,2014750926,도예학과,4,2,"['FT2069-00', 'GEC1104-G15', 'APHY1002-22', 'EE443-00', 'AE251-00', 'HBT206-00', 'SC201-01', 'IS2516-00', 'APHY2100-00', 'GEC1102-G00', 'IS3107-00', 'GEC1403-G15']","[['GED1628-G00', '15:00', '16:15', '목'], ['GED1628-G00', '15:00', '16:15', '화'], ['GEC2001-G28', '13:30', '14:45', '목'], ['GEC2001-G28', '13:30', '14:45', '화'], ['GED1329-G00', '15:00', '16:15', '수'], ['GED1329-G00', '15:00', '16:15', '월'], ['GED1363-G00', '13:30', '14:45', '수'], ['GED1363-G00', '13:30', '14:45', '월']]"
3914,김리우,2021398015,도예학과,1,1,"['AMTH1009-09', 'AMTH1009-07', 'GEE1959-G00', 'GED1240-G00']","[['GEC1105-G00', '9:00', '10:15', '수'], ['GEC1105-G00', '9:00', '10:15', '월'], ['GEC2001-G39', '12:00', '14:45', '금'], ['GEC1102-G07', '10:30', '11:45', '수'], ['GEC1102-G07', '10:30', '11:45', '월'], ['GEC2001-G21', '10:30', '11:45', '목'], ['GEC2001-G21', '10:30', '11:45', '화'], ['GEB1301-G01', '12:00', '14:45', '수'], ['GEE1958-G01', '13:30', '14:45', '월']]"
3915,한루나,2014961097,도예학과,6,3,"['GEC1403-G36', 'GED1541-G00', 'PM1014-01', 'AMTH1005-00', 'GEC1102-G27', 'GED1876-G00', 'CHI105-00', 'IE315-00', 'AMTH1009-15', 'GEE1956-G06', 'SC204-01', 'CHE257-01', 'APCH4607-00', 'APHY1000-08', 'CHI303-01', 'DC401-00', 'GED1337-G00', 'EE202-00']","[['GEC1403-G21', '12:00', '13:15', '목'], ['GEC1403-G21', '12:00', '13:15', '화'], ['GED1223-G02', '15:00', '17:45', '금'], ['GEC1102-G16', '12:00', '13:15', '수'], ['GEC1102-G16', '12:00', '13:15', '월'], ['GEC1403-G17', '10:30', '11:45', '목'], ['GEC1403-G17', '10:30', '11:45', '화']]"
3916,최여름,2017204823,도예학과,6,3,"['ENV274-00', 'APCH1121-05', 'FSB381-00', 'EE321-00', 'CPE201-12', 'BME415-00', 'HBT302-00', 'RU4104-00', 'GEC1104-G07', 'PM4025-08', 'CPE201-09', 'GEC1102-G16']","[['GEC1102-G22', '15:00', '16:15', '수'], ['GEC1102-G22', '15:00', '16:15', '월'], ['GEC1104-G08', '9:00', '11:45', '화'], ['GEE1345-G01', '9:00', '11:45', '금'], ['GED1991-G00', '15:00', '16:15', '목'], ['GED1991-G00', '15:00', '16:15', '화'], ['GEC0103-G03', '13:30', '14:45', '수'], ['GEC0103-G03', '13:30', '14:45', '월'], ['GEE1956-G02', '16:30', '17:45', '수'], ['GEE1956-G02', '16:30', '17:45', '월']]"
3917,조민설,2017202822,도예학과,8,4,"['IE407-00', 'GEC1102-G08', 'CE400-00', 'EE444-00', 'EE211-03', 'GEE1345-G01', 'GEB1301-G00', 'CSE426-00', 'VID3003-00', 'RU4104-00', 'AR211-05', 'SM327-02', 'FDA202-00', 'CPE401-12', 'APCH1101-06', 'AMIE394-02', 'CA1008-00', 'BIO101-00', 'ELC205-00', 'EE370-01', 'OMB310-00', 'GEC2001-G20', 'KO2104-00', 'CPE104-05']","[['GEC1403-G10', '13:30', '14:45', '수'], ['GEC1403-G10', '13:30', '14:45', '월'], ['GEC1105-G44', '9:00', '11:45', '금'], ['GEC1403-G37', '15:00', '17:45', '금'], ['GEE1332-G05', '10:30', '11:20', '수']]"
3918,윤민희,2021083032,도예학과,2,1,"['CHI107-00', 'EDU3131-G00', 'GEC2001-G31', 'TK201-01']","[['GEC1102-G08', '10:30', '11:45', '수'], ['GEC1102-G08', '10:30', '11:45', '월'], ['GED1960-G00', '16:30', '17:45', '수'], ['GED1960-G00', '16:30', '17:45', '월'], ['GED1502-G00', '9:00', '11:45', '금'], ['GEC1102-G22', '15:00', '16:15', '수'], ['GEC1102-G22', '15:00', '16:15', '월'], ['GED1626-G00', '13:30', '14:45', '수'], ['GED1626-G00', '13:30', '14:45', '월']]"
3919,임범수,2017936177,도예학과,6,3,"['FSB241-01', 'FSB471-00', 'GEN308-00', 'FSB381-00', 'CE301-01', 'CE378-02', 'GED1959-G02', 'AR311-02', 'AMTH1009-05', 'AMTH1009-03', 'CHI107-01', 'GEC1102-G35', 'AMTH2004-00', 'APHY3600-00', 'CPE101-09', 'CSE103-01', 'SPACE301-00', 'AMTH1004-06']","[['GED1957-G00', '15:00', '16:15', '수'], ['GED1957-G00', '15:00', '16:15', '월'], ['GEE1625-G00', '9:00', '10:15', '목'], ['GEE1625-G00', '9:00', '10:15', '화'], ['GEC1102-G52', '16:30', '17:45', '목'], ['GEC1102-G52', '16:30', '17:45', '화'], ['GEE1344-G01', '12:00', '14:45', '금']]"
3920,윤예온,2021554370,도예학과,2,1,"['GEC1102-G20', 'IS2002-00', 'AMTH1004-04', 'GEC1102-G48', 'JP380-00']","[['GEC2001-G23', '10:30', '11:45', '목'], ['GEC2001-G23', '10:30', '11:45', '화'], ['GEC1105-G39', '15:00', '16:15', '목'], ['GEC1105-G39', '15:00', '16:15', '화'], ['GEC1102-G43', '13:30', '14:45', '목'], ['GEC1102-G43', '13:30', '14:45', '화'], ['GED1721-G00', '10:30', '11:45', '수'], ['GED1721-G00', '10:30', '11:45', '월'], ['GEE1954-G01', '18:00', '20:25', '목']]"
3921,윤태인,2011956080,도예학과,5,3,"['ME435-01', 'GEN303-00', 'ME312-01', 'GEC1403-G35', 'GEC1105-G16', 'GEC1102-G46', 'CPE101-08', 'GEB1102-G06', 'CPE401-15', 'APCH3301-00', 'NE203-00', 'APHY1000-04', 'GEC1403-G25', 'APCH3401-01', 'GEC2001-G07', 'IS3516-00', 'CDG3253-01', 'GED1666-G00']","[['GED1539-G00', '9:00', '10:15', '수'], ['GED1539-G00', '9:00', '10:15', '월'], ['GED1544-G00', '10:30', '11:45', '목'], ['GED1544-G00', '10:30', '11:45', '화'], ['GED1908-G00', '10:30', '11:45', '수'], ['GED1908-G00', '10:30', '11:45', '월'], ['GEC1403-G29', '15:00', '16:15', '목'], ['GEC1403-G29', '15:00', '16:15', '화'], ['GEE1642-G00', '13:00', '14:50', '금'], ['GED1663-G00', '15:00', '17:45', '금']]"
3922,임리우,2021775093,도예학과,1,1,"['JP111-00', 'CHI203-00', 'AR511-02', 'GI103-01']","[['GED1717-G00', '13:30', '14:45', '목'], ['GED1717-G00', '13:30', '14:45', '화'], ['GEC1104-G28', '9:00', '11:45', '목'], ['GED1736-G00', '12:00', '14:45', '월'], ['GEC1102-G49', '15:00', '16:15', '목'], ['GEC1102-G49', '15:00', '16:15', '화'], ['GED1305-G00', '12:00', '14:45', '금'], ['GED1435-G00', '10:30', '11:45', '수'], ['GED1435-G00', '10:30', '11:45', '월']]"
3923,조윤희,2021602781,도예학과,2,1,"['APCH3403-00', 'GEC1102-G18', 'AMTH1009-05', 'GEC2001-G31']","[['GED1240-G01', '13:30', '14:45', '수'], ['GED1240-G01', '13:30', '14:45', '월'], ['GEC0103-G08', '12:00', '13:15', '목'], ['GEC0103-G08', '12:00', '13:15', '화'], ['GEC2001-G30', '15:00', '16:15', '목'], ['GEC2001-G30', '15:00', '16:15', '화'], ['GEC1403-G12', '15:00', '16:15', '수'], ['GEC1403-G12', '15:00', '16:15', '월'], ['GED1539-G00', '9:00', '10:15', '수'], ['GED1539-G00', '9:00', '10:15', '월']]"
